Customer_ID,Age,Gender,Education_Level,Region,Monthly_Income,Account_Balance,Credit_Score,Days_in_Arrears_12M,Requested_Loan_Amount
4634,58,Male,Secondary School,North,2936.31,3432.12,600.0,5.0,8583.09
4635,47,Female,Secondary School,Central,1072.37,,484.0,2.0,
4636,70,Male,Technical,Central,,1251.53,423.0,,2196.15
4637,30,Male,University,South,2422.34,4830.48,695.0,3.0,11271.55
4638,38,Male,Secondary School,North,727.02,772.22,455.0,4.0,
4639,36,Male,Postgraduate,South,4697.21,7969.56,706.0,9.0,15372.61
4640,70,Male,Primary School,Central,2507.14,3825.5,575.0,10.0,7002.62
4641,36,Female,Technical,Central,2830.47,,598.0,5.0,8369.96
4642,74,Female,Technical,Central,1526.67,2141.35,594.0,9.0,3835.1
4643,42,Female,Primary School,South,2489.76,5866.45,573.0,3.0,7272.98
4644,39,Male,Secondary School,South,1056.18,1812.59,479.0,10.0,
4645,48,Male,University,West,1561.62,2176.78,569.0,5.0,3755.86
4646,34,Male,Technical,Central,3373.25,6840.24,,,12575.97
4647,72,Male,Secondary School,North,1354.8,,519.0,6.0,6060.98
4648,40,Female,Secondary School,North,1606.05,3755.62,506.0,9.0,4067.17
4649,49,Male,University,Central,3843.74,7316.63,710.0,3.0,15091.19
4650,27,Female,Secondary School,North,888.12,1708.39,530.0,14.0,2030.37
4651,27,Male,University,North,1832.46,3537.99,654.0,7.0,5513.37
4652,53,Male,Secondary School,Central,1177.22,2421.85,510.0,9.0,3468.34
4653,25,Male,Technical,South,1567.5,1802.55,565.0,7.0,3910.9
4654,71,Male,Primary School,East,922.12,1754.51,537.0,7.0,
4655,69,Male,University,Central,2990.36,5607.56,656.0,9.0,7945.29
4656,37,Male,University,Central,2795.21,5358.7,674.0,11.0,9332.7
4657,49,Male,Technical,East,1827.1,2898.17,599.0,5.0,5782.88
4658,67,Female,Primary School,Central,1396.71,3479.32,575.0,10.0,500.0
4659,31,Female,Secondary School,East,1093.74,2149.47,470.0,4.0,4443.06
4660,67,Male,Secondary School,West,1590.1,2531.66,492.0,10.0,4791.42
4661,45,Male,Secondary School,West,707.33,1595.96,484.0,12.0,500.0
4662,63,Female,University,Central,3904.92,7861.67,681.0,11.0,9088.25
4663,69,Female,University,,1965.29,2955.55,594.0,13.0,6260.6
4664,70,Female,Secondary School,East,1254.57,1571.35,,5.0,2200.99
4665,41,Male,Postgraduate,Central,2164.18,4549.24,654.0,7.0,7991.91
4666,32,Female,University,East,2507.41,5284.45,,,6653.53
4667,39,Female,Technical,,1408.22,2447.99,,14.0,3959.55
4668,47,Male,Technical,East,2414.76,4197.0,696.0,13.0,7366.14
4669,21,Female,University,Central,,3294.91,532.0,10.0,2137.48
4670,30,Male,Technical,North,1871.41,2730.83,598.0,7.0,4715.46
4671,40,Female,Technical,South,2172.87,2002.28,717.0,4.0,7346.96
4672,25,Female,University,Central,3322.24,6069.72,630.0,4.0,9027.49
4673,35,Female,Secondary School,North,1998.26,3687.19,589.0,3.0,4456.26
4674,29,Female,University,Central,1555.87,3546.59,524.0,9.0,7738.84
4675,72,Male,Technical,North,1967.06,4182.76,645.0,7.0,8077.54
4676,48,Male,Technical,South,1739.1,4462.19,519.0,10.0,6541.92
4677,31,Female,Primary School,Central,733.16,1532.65,510.0,8.0,500.0
4678,51,Female,Secondary School,North,1509.47,4486.34,590.0,10.0,2929.82
4679,35,Female,Secondary School,Central,790.51,2359.86,431.0,,2024.78
4680,73,Female,Secondary School,Central,1770.66,3276.17,573.0,5.0,4953.6
4681,51,Female,University,South,4205.65,8425.32,758.0,5.0,17473.01
4682,28,Female,Secondary School,Central,2287.77,3404.07,521.0,13.0,6581.09
4683,58,Male,Secondary School,East,1846.56,3101.34,,9.0,6680.23
4684,29,Male,Technical,North,1971.56,3428.87,567.0,8.0,5685.43
4685,66,Female,Technical,Central,1791.54,3073.46,561.0,7.0,4292.21
4686,32,Male,Primary School,South,3112.04,6284.6,547.0,9.0,6769.34
4687,74,Male,Primary School,North,1159.41,2969.54,522.0,9.0,3548.17
4688,48,Male,University,North,1343.67,3045.56,460.0,4.0,
4689,66,Female,Primary School,Central,1772.86,2690.17,590.0,6.0,5112.88
4690,75,Female,University,North,3147.7,6209.55,673.0,6.0,9602.33
4691,46,Female,Secondary School,South,920.49,2627.85,548.0,8.0,3692.0
4692,43,Male,Technical,South,1509.54,3297.99,,3.0,3951.5
4693,35,Female,Secondary School,Central,1597.31,,555.0,6.0,5701.61
4694,49,Female,University,South,1888.5,2624.89,622.0,7.0,4936.52
4695,39,Male,Secondary School,West,2254.88,,650.0,7.0,7764.98
4696,55,Male,Secondary School,West,1084.77,2883.33,516.0,8.0,1773.61
4697,34,Male,Secondary School,North,1319.32,1592.14,514.0,5.0,1138.08
4698,40,Female,University,North,1979.11,3558.38,649.0,11.0,6227.74
4699,41,Female,University,Central,2935.68,5319.61,648.0,7.0,8996.15
4700,67,Male,Secondary School,Central,2093.8,2963.08,526.0,11.0,3954.69
4701,25,Female,Secondary School,North,1775.56,3422.4,,2.0,6313.8
4702,58,Male,University,Central,1079.15,2257.57,481.0,6.0,2444.52
4703,23,Male,University,North,2487.74,,708.0,6.0,9367.43
4704,22,Male,Technical,South,2144.69,4658.37,558.0,7.0,4294.21
4705,61,Male,University,Central,3252.57,5822.76,643.0,6.0,12363.68
4706,74,Male,Secondary School,North,1473.28,3218.11,597.0,7.0,4427.68
4707,46,Male,Primary School,Central,1223.2,2545.24,642.0,5.0,4045.27
4708,45,Male,Primary School,South,935.21,,483.0,9.0,785.01
4709,28,Male,Technical,South,3112.89,5229.19,605.0,9.0,10611.02
4710,74,Female,Secondary School,West,872.57,1999.99,451.0,8.0,582.27
4711,18,Male,Primary School,West,1401.79,3454.41,466.0,6.0,2684.95
4712,60,Male,Secondary School,South,993.24,2538.16,508.0,5.0,1434.46
4713,36,Female,Technical,East,1434.42,3566.05,557.0,13.0,4995.26
4714,26,Male,Primary School,North,1142.52,2211.0,453.0,15.0,500.0
4715,44,Female,Primary School,South,493.28,,,5.0,
4716,51,Female,University,South,1305.81,2123.2,520.0,3.0,4708.84
4717,61,Male,Secondary School,South,757.56,1163.57,441.0,10.0,2255.97
4718,21,Female,Secondary School,,1742.89,4541.12,589.0,7.0,3169.88
4719,53,Female,Technical,North,2916.95,5624.3,621.0,4.0,9981.17
4720,35,Female,University,Central,1154.99,2809.62,572.0,7.0,
4721,32,Female,Technical,South,1629.81,1563.13,490.0,8.0,3195.09
4722,68,Male,Secondary School,West,1785.5,3505.72,576.0,6.0,5011.64
4723,30,Female,University,Central,2648.11,4990.12,545.0,11.0,8820.24
4724,36,Male,Secondary School,West,3662.39,7056.28,690.0,3.0,12897.53
4725,66,Male,Secondary School,North,1684.57,3477.59,563.0,6.0,5446.35
4726,23,Male,Technical,West,1141.84,1786.57,499.0,9.0,
4727,65,Male,Technical,East,,6707.75,611.0,9.0,10417.46
4728,73,Male,Technical,North,3911.35,6412.29,729.0,5.0,14114.54
4729,29,Female,University,Central,1302.66,2156.74,570.0,9.0,2969.08
4730,68,Female,Technical,North,2408.11,5086.2,638.0,6.0,5741.33
4731,54,Male,University,West,2490.24,3678.59,606.0,2.0,7028.28
4732,34,Female,Technical,Central,,2040.6,520.0,7.0,3317.76
4733,75,Female,Secondary School,South,1199.46,2787.71,541.0,4.0,
4734,40,Male,Technical,Central,3672.05,,659.0,7.0,11710.8
4735,43,Male,Primary School,West,1703.45,2532.72,664.0,7.0,6326.14
4736,46,Female,Secondary School,Central,,3655.2,550.0,6.0,5835.41
4737,50,Female,University,Central,1246.64,2386.12,527.0,9.0,3377.99
4738,44,Female,Technical,Central,2449.35,3924.18,600.0,4.0,7620.02
4739,42,Female,Primary School,Central,1984.44,3699.84,660.0,4.0,5982.23
4740,73,Male,Secondary School,North,861.44,1548.58,461.0,5.0,1060.88
4741,72,Male,Primary School,South,1284.38,3113.83,576.0,9.0,8790.18
4742,27,Female,University,North,,5844.85,630.0,10.0,12237.43
4743,64,Male,Primary School,South,1856.09,2685.76,591.0,9.0,4975.82
4744,40,Female,Technical,Central,2392.89,4123.06,696.0,3.0,10667.05
4745,38,Female,Technical,Central,1823.08,3077.33,516.0,6.0,6915.51
4746,38,Female,Secondary School,Central,2427.29,5139.31,578.0,3.0,6173.04
4747,60,Female,Secondary School,East,1671.3,3140.24,667.0,9.0,4423.45
4748,30,Male,Secondary School,North,1879.16,3916.45,622.0,7.0,5694.36
4749,54,Female,University,Central,2869.17,6319.9,565.0,8.0,10077.83
4750,50,Female,University,South,1511.93,2081.75,531.0,8.0,4979.63
4751,41,Female,University,North,1583.19,4013.29,543.0,11.0,4310.59
4752,61,Female,University,South,1296.34,2360.51,565.0,7.0,3644.07
4753,28,Male,Primary School,North,,0.0,516.0,11.0,1799.87
4754,34,Female,Primary School,North,1703.07,3258.58,576.0,11.0,5051.22
4755,21,Female,University,East,2681.53,3723.37,571.0,8.0,7084.89
4756,64,Male,University,Central,2469.48,3392.61,681.0,7.0,8110.85
4757,42,Female,Technical,Central,3320.02,5183.78,688.0,4.0,10882.29
4758,47,Female,Technical,East,1586.93,2801.4,541.0,7.0,7822.88
4759,26,Female,Secondary School,North,1869.36,2367.85,678.0,3.0,8752.27
4760,38,Male,Secondary School,South,1277.38,3315.63,516.0,9.0,4302.59
4761,37,Female,Technical,West,909.12,2533.99,517.0,11.0,
4762,36,Female,University,South,1691.47,5127.74,660.0,4.0,6345.86
4763,36,Female,Secondary School,North,1044.58,1818.59,500.0,4.0,3774.25
4764,29,Male,Secondary School,South,771.43,1006.33,,13.0,
4765,54,Male,Secondary School,,1434.88,2758.39,578.0,4.0,3014.98
4766,59,Female,Primary School,Central,,2294.53,492.0,12.0,2588.51
4767,34,Female,Technical,East,3477.94,7297.04,713.0,2.0,13750.35
4768,54,Male,Postgraduate,North,3042.2,4994.11,682.0,5.0,10799.66
4769,71,Male,University,North,1742.11,3943.64,620.0,4.0,4881.09
4770,65,Male,University,Central,,3572.91,526.0,15.0,1372.0
4771,56,Female,Technical,West,1117.34,4380.39,553.0,9.0,4402.97
4772,45,Male,Secondary School,Central,2241.14,5167.55,558.0,9.0,5149.03
4773,58,Male,Postgraduate,North,5259.06,10968.97,741.0,2.0,18043.58
4774,52,Male,Secondary School,South,623.14,2715.6,471.0,9.0,2140.48
4775,64,Female,University,South,6632.55,11412.39,648.0,5.0,19978.03
4776,65,Male,University,Central,2599.06,4070.42,679.0,6.0,6325.23
4777,35,Male,Secondary School,West,2344.91,5021.72,605.0,6.0,9310.42
4778,31,Female,Secondary School,Central,1023.38,1558.26,473.0,7.0,
4779,52,Male,Secondary School,Central,982.91,2397.83,494.0,5.0,3286.56
4780,61,Male,Primary School,North,1114.08,1949.89,460.0,11.0,4061.23
4781,58,Female,Secondary School,South,1833.18,3631.55,649.0,8.0,7737.57
4782,24,Male,University,Central,2556.23,4870.5,649.0,,8786.58
4783,58,Female,University,East,4193.17,8129.8,774.0,6.0,18924.94
4784,30,Male,Secondary School,West,661.27,247.54,437.0,11.0,500.0
4785,35,Female,Secondary School,North,2226.5,2982.87,588.0,9.0,9693.89
4786,54,Male,Technical,West,2323.6,4108.89,652.0,3.0,7600.34
4787,30,Female,Secondary School,Central,1686.5,3131.15,606.0,4.0,3283.27
4788,53,Male,Secondary School,Central,836.46,2848.19,529.0,12.0,3269.19
4789,48,Male,Technical,East,1272.42,2636.2,574.0,9.0,3751.93
4790,19,Female,Secondary School,South,1909.36,3631.95,649.0,6.0,5482.72
4791,33,Female,Secondary School,East,488.2,678.91,,5.0,500.0
4792,26,Male,Technical,Central,743.01,1754.19,479.0,11.0,500.0
4793,26,Female,Secondary School,West,1787.58,3034.27,634.0,5.0,7323.34
4794,55,Male,Secondary School,East,1982.8,2622.75,547.0,3.0,4119.21
4795,28,Female,Secondary School,Central,,2735.17,531.0,1.0,2461.91
4796,71,Male,Secondary School,West,1133.34,1643.99,489.0,3.0,2636.12
4797,73,Female,University,West,3910.35,6698.88,699.0,5.0,12004.55
4798,39,Male,University,Central,3558.34,5268.89,683.0,9.0,12628.78
4799,50,Male,Technical,South,1570.26,3131.87,514.0,8.0,4285.38
4800,53,Male,Secondary School,East,,2956.65,483.0,13.0,2224.25
4801,62,Male,Primary School,East,2424.18,2996.41,630.0,14.0,8458.57
4802,40,Female,Secondary School,North,837.83,222.64,484.0,4.0,3919.38
4803,62,Female,University,South,3383.88,6414.85,697.0,5.0,9761.45
4804,62,Female,Secondary School,West,2677.81,5032.93,653.0,8.0,10437.03
4805,51,Male,Technical,Central,1827.66,2910.96,590.0,8.0,5377.19
4806,26,Male,Secondary School,East,1115.35,1565.31,506.0,7.0,2155.51
4807,41,Female,University,South,,2320.2,503.0,6.0,2350.0
4808,25,Female,University,Central,2387.18,2778.1,621.0,7.0,9046.58
4809,24,Male,Primary School,North,599.64,35.26,,7.0,
4810,53,Female,University,East,2816.98,4263.1,625.0,7.0,7535.17
4811,35,Female,Primary School,Central,475.93,544.25,,12.0,2504.17
4812,20,Female,Technical,Central,810.23,1167.53,,8.0,
4813,45,Male,Primary School,Central,1281.56,227.15,558.0,9.0,3472.03
4814,23,Male,Primary School,South,,,,11.0,2006.19
4815,61,Male,Primary School,North,1096.2,2434.21,510.0,8.0,
4816,61,Female,Postgraduate,South,5497.07,10300.69,727.0,8.0,18095.06
4817,38,Male,University,South,1851.12,4023.9,532.0,5.0,7978.09
4818,45,Male,Primary School,North,3218.34,6212.1,,5.0,12429.42
4819,57,Female,Technical,South,1018.94,1749.99,,,3244.33
4820,71,Male,Secondary School,South,1151.36,1293.59,558.0,13.0,
4821,71,Male,Secondary School,North,,4457.71,678.0,9.0,12830.67
4822,18,Female,University,West,2036.87,2987.39,551.0,7.0,7240.08
4823,53,Female,Primary School,,1881.0,4044.23,581.0,6.0,4898.97
4824,38,Female,Technical,North,985.72,2197.09,446.0,9.0,500.0
4825,60,Male,Secondary School,Central,1012.48,1049.74,472.0,8.0,3530.61
4826,52,Female,Secondary School,Central,2003.24,3908.68,599.0,6.0,7927.5
4827,30,Female,Secondary School,North,767.38,1883.26,,12.0,
4828,74,Male,Postgraduate,North,2033.66,4070.46,591.0,10.0,7624.46
4829,66,Female,University,North,2392.5,5022.35,606.0,7.0,
4830,71,Male,Primary School,,2297.05,4174.73,647.0,4.0,7578.01
4831,71,Male,University,Central,2995.2,5180.41,670.0,3.0,8951.52
4832,27,Male,University,West,2122.09,3878.61,536.0,7.0,5090.65
4833,70,Male,Secondary School,South,1705.69,3882.42,568.0,8.0,6340.27
4834,61,Male,Secondary School,East,711.75,1888.14,450.0,12.0,2902.85
4835,64,Female,Primary School,South,965.18,1812.91,480.0,5.0,500.0
4836,70,Male,Secondary School,,1931.54,4395.08,572.0,7.0,3275.8
4837,27,Female,Technical,East,1944.75,4986.34,604.0,7.0,6184.39
4838,63,Female,Secondary School,South,2058.52,5752.64,550.0,9.0,
4839,30,Male,Primary School,Central,1607.57,4929.7,601.0,11.0,2815.94
4840,54,Male,Secondary School,Central,1701.42,5634.7,569.0,5.0,5278.21
4841,55,Female,Secondary School,East,496.66,,423.0,10.0,500.0
4842,41,Female,Technical,South,2091.54,1627.05,665.0,6.0,8197.94
4843,19,Male,Technical,Central,1381.33,2656.14,567.0,11.0,5756.76
4844,39,Male,Primary School,North,1003.11,631.35,475.0,14.0,
4845,34,Female,Secondary School,Central,1249.58,3590.3,532.0,5.0,1914.61
4846,53,Male,Secondary School,Central,1748.77,2897.5,552.0,7.0,3587.9
4847,31,Female,Postgraduate,West,1667.37,3359.01,565.0,,6388.67
4848,27,Female,Secondary School,,672.97,1094.67,,13.0,2503.61
4849,52,Male,Primary School,North,701.45,2701.37,448.0,6.0,500.0
4850,42,Male,Primary School,North,1816.29,2321.05,590.0,5.0,4336.44
4851,20,Male,Secondary School,,1179.46,2688.53,502.0,6.0,2199.01
4852,64,Female,Primary School,North,1572.95,1997.04,539.0,7.0,2990.06
4853,55,Male,Technical,West,2292.77,2417.99,683.0,6.0,7763.95
4854,34,Male,University,West,2825.8,5236.51,,,7463.89
4855,29,Female,Secondary School,West,1853.7,,541.0,9.0,4693.67
4856,71,Male,Technical,East,1505.42,1513.69,552.0,16.0,1647.01
4857,69,Male,University,South,3417.82,4896.17,669.0,5.0,12526.16
4858,41,Female,Secondary School,West,1778.91,2890.76,597.0,6.0,7995.87
4859,46,Male,Primary School,West,592.79,1813.57,,9.0,3428.99
4860,60,Female,Secondary School,West,1596.43,1704.47,562.0,9.0,3566.13
4861,42,Female,University,West,2245.56,4907.13,615.0,6.0,6715.59
4862,53,Male,University,South,3021.98,5009.12,736.0,4.0,12286.2
4863,75,Male,Primary School,North,1293.85,1477.48,508.0,12.0,2453.34
4864,43,Male,Secondary School,Central,1350.22,3401.69,503.0,11.0,3421.87
4865,55,Female,University,South,4962.07,9702.94,760.0,3.0,17316.31
4866,18,Male,Secondary School,South,1879.78,4034.3,545.0,6.0,4941.25
4867,37,Female,University,East,2421.84,4544.68,594.0,9.0,7717.13
4868,72,Female,Secondary School,East,961.07,871.96,,11.0,2749.74
4869,45,Male,Postgraduate,South,3507.07,7306.37,643.0,5.0,12175.66
4870,33,Female,University,,1606.85,2915.34,597.0,4.0,5758.1
4871,64,Male,Secondary School,Central,744.39,1448.18,445.0,5.0,1913.67
4872,34,Female,Technical,Central,1476.37,2971.74,523.0,8.0,6226.51
4873,57,Female,Primary School,Central,1058.68,2698.65,571.0,5.0,4082.07
4874,45,Male,Secondary School,South,2399.88,3017.33,607.0,5.0,6859.24
4875,75,Male,Technical,North,2973.1,5317.68,,7.0,8153.33
4876,29,Female,Secondary School,North,1976.47,3194.57,681.0,4.0,4927.37
4877,44,Female,Technical,Central,1738.25,4316.17,573.0,7.0,5047.21
4878,71,Female,Secondary School,East,,4150.47,549.0,7.0,6935.8
4879,70,Male,University,North,3253.74,6091.11,636.0,5.0,11526.43
4880,59,Male,Secondary School,East,,2679.2,611.0,10.0,10577.99
4881,64,Male,University,Central,2941.83,4822.86,658.0,6.0,9956.53
4882,47,Female,Primary School,North,1524.51,723.47,,7.0,5270.24
4883,58,Male,Secondary School,South,1501.82,,546.0,10.0,2394.53
4884,51,Male,Secondary School,West,1345.5,1964.84,576.0,5.0,3180.77
4885,54,Female,Secondary School,South,565.74,1987.5,553.0,,500.0
4886,23,Female,Secondary School,South,1239.77,1783.85,538.0,3.0,
4887,24,Male,Secondary School,East,1045.84,1724.61,,3.0,2739.27
4888,49,Male,Postgraduate,East,3497.97,5994.37,678.0,2.0,9939.81
4889,49,Female,Secondary School,North,1122.43,743.39,527.0,,2888.42
4890,70,Male,University,East,2695.78,3549.87,626.0,6.0,7944.12
4891,42,Male,Technical,West,778.33,2980.37,,7.0,2488.63
4892,50,Male,Secondary School,East,988.16,1170.27,529.0,10.0,5561.61
4893,72,Female,Technical,East,1382.84,3087.43,537.0,5.0,2682.85
4894,75,Female,University,Central,1594.78,4975.76,,10.0,4224.37
4895,24,Male,Secondary School,Central,5888.85,10268.37,742.0,8.0,20684.3
4896,69,Male,University,South,1014.97,2195.43,,7.0,
4897,74,Female,Primary School,Central,1730.03,3345.17,633.0,8.0,3826.88
4898,29,Female,Technical,West,2747.52,5212.88,579.0,7.0,7662.25
4899,33,Female,Secondary School,West,1208.73,2567.03,521.0,8.0,5727.85
4900,33,Female,Secondary School,East,1711.97,2121.71,,6.0,6332.35
4901,60,Female,Technical,West,2454.84,3261.91,584.0,9.0,6080.65
4902,70,Female,Secondary School,Central,1683.63,3003.01,556.0,5.0,4920.47
4903,53,Male,Secondary School,West,692.88,2367.27,478.0,8.0,1701.57
4904,30,Male,Secondary School,Central,1760.14,3904.0,,7.0,6113.78
4905,24,Male,Technical,North,2689.44,3708.21,666.0,6.0,12511.55
4906,53,Female,Secondary School,South,3881.57,7447.16,,3.0,12411.22
4907,64,Female,Secondary School,Central,842.21,1718.01,462.0,8.0,500.0
4908,68,Female,Secondary School,West,1460.27,,549.0,11.0,4853.03
4909,26,Male,University,Central,2296.34,4231.25,676.0,9.0,4815.13
4910,49,Male,University,West,2328.05,4436.94,,6.0,5309.02
4911,28,Male,Secondary School,North,687.35,1213.13,457.0,11.0,500.0
4912,25,Male,Secondary School,East,2381.97,3809.51,604.0,4.0,7890.53
4913,50,Female,Secondary School,East,2387.76,4119.19,534.0,8.0,6538.16
4914,40,Female,University,East,2833.95,,673.0,3.0,8988.09
4915,42,Male,University,Central,1983.15,3987.74,555.0,15.0,7134.02
4916,73,Male,Primary School,East,1156.46,2480.23,574.0,,3821.72
4917,25,Female,University,Central,2040.47,4998.82,554.0,6.0,6182.02
4918,62,Male,Primary School,East,,1691.35,436.0,13.0,500.0
4919,39,Female,Secondary School,South,2045.44,3528.71,641.0,10.0,5084.99
4920,21,Male,University,North,2327.05,,577.0,8.0,7655.4
4921,57,Male,University,North,3368.02,5807.66,686.0,6.0,9561.76
4922,20,Male,University,Central,2581.22,4109.3,544.0,14.0,9249.66
4923,46,Male,Secondary School,West,962.29,0.0,502.0,7.0,2012.65
4924,58,Female,Secondary School,South,1021.06,2148.42,524.0,13.0,3105.58
4925,46,Male,University,East,4371.84,8268.31,734.0,3.0,15862.59
4926,51,Male,Technical,South,2358.3,5280.93,622.0,5.0,
4927,51,Male,Secondary School,West,1287.46,3473.32,,6.0,2864.67
4928,45,Male,Secondary School,Central,1942.97,3775.06,563.0,10.0,4919.17
4929,30,Male,University,North,1584.19,1854.82,487.0,11.0,3717.43
4930,32,Female,University,East,3837.39,5945.93,648.0,9.0,12798.88
4931,40,Female,Technical,East,973.98,1930.48,489.0,6.0,871.61
4932,61,Female,University,South,2722.34,5618.11,649.0,6.0,7761.83
4933,43,Male,Primary School,Central,1131.48,2803.5,463.0,8.0,
4934,21,Male,Technical,North,1736.76,,599.0,5.0,4278.86
4935,43,Male,Technical,Central,2419.25,2674.36,611.0,9.0,8601.86
4936,57,Male,Primary School,South,1939.9,2526.79,625.0,9.0,5136.88
4937,26,Female,University,South,1932.12,1931.25,649.0,10.0,4684.51
4938,72,Female,University,Central,1038.21,2137.06,485.0,9.0,1565.25
4939,22,Female,Secondary School,South,665.88,988.17,447.0,7.0,596.14
